Country name,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961
HUNGARY,109.2886226,109.5809345,110.1483155,110.4608748,110.7108141,112.0208459,112.2171633,112.3911394,112.5662872,112.7777951,113.0278063,113.3520196,113.6752511,113.9362977,114.0036748,114.3270601,114.5933853,114.7478077,114.9450812,115.1052192,115.2628867,115.3815623,115.4267275,115.4332703,116.6320129,117.9090575,118.0767802,118.2750779,118.4770027,118.6926457,118.930385,119.0959506,119.1529255,119.1315983,119.0408363,118.7598311,118.3640618,117.8285381,117.1559964,116.4690452,115.9503723,115.5772924,115.2332666,114.891198,114.4429714,113.9661629,113.5178222,113.0835796,112.7297823,112.4051427,112.0509497,111.7722062,111.3873945
INDONESIA,137.927671,136.270854,134.5803027,132.8551947,131.0945169,129.3041334,127.4986934,125.6975005,123.9151129,122.1558079,120.4179894,118.7027192,117.009208,115.3357022,113.6841695,112.052486,110.4293204,108.7994872,107.1515625,105.4807007,103.7880281,102.0754638,100.3473942,98.60686532,96.85555292,95.09160949,93.310821,91.50740904,89.6784949,87.82312304,85.94658059,84.06008655,82.17865995,80.3140105,78.47120785,76.65050315,74.85289445,73.07772429,71.324927,69.59739232,67.89805583,66.22677788,64.58265814,62.96576285,61.37655735,59.81790933,58.29516166,56.81508636,55.38279503,54.00207444,52.67300463,51.39252251,50.15549882
ISLE OF MAN,150.6807018,149.6210526,148.5157895,147.354386,146.1280702,144.8438596,143.5298246,142.2245614,140.9561404,139.7508772,138.5982456,137.4350877,136.1684211,134.7473684,133.1140351,131.3122807,129.4982456,127.8912281,126.6333333,125.8350877,125.4140351,125.0982456,124.4964912,123.354386,121.5175439,119.1263158,116.577193,114.4298246,113.0631579,112.6438596,112.9894737,113.7140351,114.2596491,114.2245614,113.4736842,112.1368421,110.4105263,108.5964912,106.9140351,105.4350877,104.0807018,102.7421053,101.2473684,99.49473684,97.46315789,95.24385965,92.97368421,90.83508772,88.97017544,87.4,86.12105263,85.22807018,84.82982456
INDIA,421.1434843,415.9460822,410.7225973,405.4986893,400.2899475,395.084853,389.8490342,384.5328923,379.102428,373.5469674,367.8832372,362.1382162,356.3515578,350.5533646,344.7525086,338.9445532,333.1304528,327.3075643,321.4743609,315.6382707,309.8044639,303.9663244,298.1137136,292.2419018,286.3505861,280.4507986,274.5632778,268.7153535,262.9285387,257.2151104,251.5770213,246.0131213,240.5178169,235.089441,229.7305382,224.4521951,219.2712679,214.2088857,209.2810601,204.4950279,199.8503187,195.3453271,190.9750339,186.7353812,182.6267188,178.6501993,174.802904,171.080976,167.480831,164.0014281,160.6409251,157.3939587,154.2540796
IRELAND,66.73766875,66.58291479,66.43626071,66.19473073,65.83502685,65.16974888,63.85457976,62.03499782,60.38487444,59.08349543,58.01307882,57.07572942,56.12197706,55.23550588,54.50407897,53.89310495,53.3338801,52.80171288,52.38555668,52.11766584,51.91262883,51.65379591,51.30258383,51.00847728,50.96543765,51.16778923,51.38709537,51.38176804,51.35842648,51.27628103,50.95950065,50.59950646,50.12338511,49.53984613,48.97300044,48.32486573,47.64407026,47.0031935,46.29917259,45.54362026,44.79532588,44.08259544,43.43228335,42.92713021,42.57003919,42.32181739,42.13165917,41.9335172,41.76658441,41.61053854,41.4087676,41.16780375,40.99869357
IRAN (ISLAMIC REPUBLIC OF),47.55590433,46.92790703,46.31376685,45.72307513,45.1585484,44.61692119,44.09396027,43.58268644,43.07659206,42.57905867,42.08846581,41.58746984,41.05346719,40.47223113,39.82607473,39.12277609,38.40381382,37.72735685,37.13017838,36.63572319,36.21775813,35.80329557,35.29046882,34.60861994,33.73446563,32.69806515,31.54825704,30.35868533,29.18654017,28.04471401,26.92745694,25.8514691,24.83193086,23.87984403,23.00559639,22.21110129,21.48689509,20.81693163,20.18831353,19.59925087,19.05053145,18.53438519,18.04178871,17.56567744,17.10167081,16.6486359,16.2069872,15.77884069,15.36555832,14.96618956,14.57881183,14.20287065,13.83787541
IRAQ,76.94206115,75.00969101,73.12585191,71.28932584,69.4492517,67.28817477,65.71239454,64.1655692,62.59470243,60.9862039,59.35370739,57.70461394,56.05515239,54.41881245,52.79604911,51.18590438,49.60010289,48.05338272,46.55814985,45.11450945,43.72487139,42.40585088,41.17764136,40.05194915,39.03674235,38.12082905,37.27251298,36.44785193,35.61377324,34.75970003,33.89021881,33.00618241,32.11342799,31.21695132,30.3138464,29.40247845,28.49152205,27.59288474,26.7155612,25.86438027,25.03868349,24.23542081,23.449034,22.67641128,21.9164003,21.17357158,20.45727645,19.77997348,19.15035553,18.57054668,18.03716304,17.54628804,17.09160208
ICELAND,3.229566085,3.199162095,3.182184539,3.172478803,3.177047382,3.166224439,3.107890274,3.030244389,2.95994015,2.913456359,2.887990025,2.86805985,2.842573566,2.805037406,2.766892768,2.73363591,2.704518703,2.682453865,2.668009975,2.65357606,2.630673317,2.60405985,2.571541147,2.541905237,2.522214464,2.49117207,2.452458853,2.425735661,2.408029925,2.389137157,2.363860349,2.33276808,2.301795511,2.275690773,2.251720698,2.229795511,2.212458853,2.196049875,2.174354115,2.146723192,2.117875312,2.086154613,2.055840399,2.039281796,2.028618454,2.009855362,1.982553616,1.950822943,1.918064838,1.885117207,1.851900249,1.81923192,1.785825436
ISRAEL,372.435305,365.5499076,358.8632163,352.2920518,345.9149723,337.7449168,331.797597,325.9565619,320.2449168,314.6487985,309.1358595,303.6044362,297.5508318,290.6192237,283.0406654,275.9242144,269.6857671,263.0314233,256.2384473,249.4916821,243.1146026,236.7375231,228.6968577,215.3419593,208.780037,205.2680222,201.8946396,198.6598891,195.6099815,192.1903882,189.6950092,186.2754159,182.8096118,179.2051756,174.9537893,170.5175601,166.9593346,163.2624769,159.6580407,156.0536044,151.4787431,145.4713494,141.8207024,137.4306839,132.948244,129.5286506,126.8484288,121.4879852,118.4380776,114.3715342,109.935305,105.961183,100.9704251
ITALY,204.7798599,202.4196539,201.8747841,201.5279017,200.9089719,199.9956857,198.6751547,197.6745053,197.0812674,196.115207,194.8500816,194.0056679,193.7169766,193.608201,193.5205093,193.4879603,193.432294,193.329982,193.2756554,193.2725851,193.2332155,193.1151168,192.983989,192.8504301,192.6890653,192.5445854,192.4515691,192.4319302,192.4214444,192.3658427,192.322852,192.2530618,192.1106899,191.8801911,191.4853252,190.9324504,190.253344,189.4470096,188.5043045,187.3818231,186.1596206,184.9013804,183.8546462,182.999048,182.0337629,181.0062562,179.8663765,178.5692428,177.1865969,175.7007582,174.2613308,172.9946279,171.8280575
JAMAICA,250.6679594,250.0281625,249.2925208,248.4602031,247.588735,246.7159741,245.843121,244.9715605,244.0998153,243.2266851,242.354109,241.4822715,240.5868883,239.0940905,237.6998153,236.0831025,233.9860572,231.7565097,228.9935365,227.1469991,225.3946445,223.7344414,222.1645429,220.6832872,219.289012,217.5807941,217.0452447,215.6786704,213.3979686,210.5170822,206.9067405,203.1486611,199.6583564,196.9529086,194.288181,192.0874423,190.156879,188.1547553,185.8725762,183.3658356,180.6168052,177.7619575,175.0349954,172.5761773,170.3542013,168.3939058,166.5642659,164.6468144,162.511542,160.1812558,157.6194829,154.9831025,152.5313943
JORDAN,72.76413607,71.16467673,69.62153638,68.10092363,66.62536607,65.57116954,64.15457842,62.73798731,61.32139619,59.95013599,58.52221215,57.0942883,55.72302811,54.36310063,53.03717135,51.7225748,50.36264733,49.01405258,47.54079782,46.02221215,44.26563917,42.30507706,40.17452403,35.92475068,34.63281958,33.40888486,32.25294651,31.09700816,29.96373527,28.91320263,27.83200363,26.74246374,25.69408432,24.71668178,23.79093382,22.90465775,22.0606301,21.26330462,20.51223935,19.80632366,19.15156392,18.51266999,17.83597008,17.08975521,16.27965775,15.40024932,14.48794198,13.6025612,12.78331822,12.02400272,11.32583862,10.68778332,10.10257253
JAPAN,349.294001,349.9053352,350.6117787,351.309834,351.2949246,351.3388203,351.1687243,350.7654321,350.5432099,350.5102881,350.3923182,349.6433471,348.8312757,347.9917695,347.4101509,346.776406,345.8353909,345.0123457,344.0455293,342.7345036,341.5688426,340.7268239,339.8820625,338.8288535,337.6741635,336.2945694,334.8628634,333.1285988,331.195831,329.0869208,325.6663026,323.4543965,321.0917031,318.8151788,316.239083,313.5862445,310.7614629,307.6971351,305.4297408,300.4964539,294.8145117,292.3840698,288.238342,284.5514044,281.3526043,275.5958549,274.6795746,272.1298064,269.6563949,266.7739296,264.0087265,261.3362422,258.9119171
KAZAKHSTAN,6.310062229,6.219737378,6.132755491,6.045701745,5.960921954,5.805830277,5.735523206,5.670290773,5.610634145,5.560982702,5.522472127,5.503925621,5.503698559,5.513066637,5.529661073,5.58258325,5.679780346,5.770231507,5.85829018,5.961847242,6.048975442,6.089230285,6.093454828,6.055487647,6.019002111,5.920105938,5.853151461,5.778763566,5.705450976,5.635459866,5.567468608,5.502090232,5.439044709,5.377976812,5.320004815,5.265440975,5.211942438,5.156167352,5.095673223,5.029095455,4.956925214,4.880758603,4.80309664,4.725430603,4.648709486,4.571401267,4.489574397,4.397873467,4.292651035,4.173548542,4.042505464,3.90119717,3.752217283
KENYA,77.9310732,75.86558843,73.8445567,71.87896475,69.97352848,68.1260797,66.33219243,64.58428155,62.8768282,61.20568929,59.57235654,57.98313947,56.44718523,54.9689883,53.55202059,52.18794321,50.85505675,49.52423657,48.17457392,46.79807956,45.40030924,43.99083002,42.58540254,41.19625927,39.82626419,38.47364445,37.14090031,35.83004533,34.54337773,33.28260885,32.05085568,30.85329444,29.69597463,28.58331166,27.51779878,26.4990635,25.52490073,24.59148188,23.69582352,22.8369786,22.01532136,21.23055663,20.48261763,19.77099835,19.09498015,18.45284113,17.84181221,17.25850406,16.70011245,16.16501739,15.65243174,15.16142425,14.69136241
KYRGYZSTAN,29.82064651,29.2346194,28.75182482,28.40406674,28.06725756,27.73044838,27.46819604,27.20750782,26.91657977,26.61470282,26.29457769,26.02033368,25.78258603,25.53910323,25.2367049,24.86444213,24.48592284,24.13138686,23.77685089,23.54066736,23.54900938,23.54223149,23.2721585,22.89468196,22.45828989,21.99374348,21.60896767,21.20177268,20.80448384,20.41918665,20.01199166,19.60010428,19.2168926,18.86027112,18.51929093,18.18091762,17.85140772,17.51147028,17.16579771,16.80865485,16.44316997,16.10114703,15.75755996,15.43222106,15.09280501,14.69395203,14.26746611,13.84410845,13.41657977,13.00990615,12.58446298,12.16579771,11.76173097
CAMBODIA,85.74194992,84.20941536,82.74338319,81.37848969,80.12817245,78.9741559,77.87949241,76.79047133,75.66521641,74.49232948,73.27424088,71.99941083,70.65820304,69.24354747,67.7570077,66.1983458,64.55901881,62.82920349,61.00837299,59.08830727,57.08930433,55.07463743,53.12817245,51.31055404,49.67518695,48.21446295,46.85611829,45.4917913,44.05866191,42.48431339,40.8319114,39.33320304,38.30530818,37.95192046,38.38517448,39.47179923,40.86937458,42.09566055,42.80493995,42.86944256,42.39410832,41.55016995,40.61140381,39.77769658,39.09202923,38.4860639,37.91847383,37.31517109,36.62473941,35.84352481,35.00312712,34.12803648,33.25313279
KIRIBATI,126.3592593,124.4271605,122.5308642,120.6703704,118.854321,117.0765432,115.3098765,113.5222222,111.6888889,109.7975309,107.8654321,105.9246914,104.0259259,102.2074074,100.4654321,98.78765432,97.19135802,95.69259259,94.29382716,93.01975309,91.84567901,90.65925926,89.31234568,87.7037037,85.79012346,83.61604938,81.28518519,78.95061728,76.72222222,74.63580247,72.66666667,70.80493827,69.02222222,67.2962963,65.62222222,64.01604938,62.49012346,61.0691358,59.75802469,58.57530864,57.49753086,56.45802469,55.3617284,54.14814815,52.78518519,51.29876543,49.74814815,48.21604938,46.76666667,45.41851852,44.15555556,42.96296296,41.81851852
SAINT KITTS AND NEVIS,208.4269231,206.0923077,203.7346154,201.3538462,198.9653846,196.5769231,194.1461538,191.6269231,188.9961538,186.2346154,183.3807692,180.5153846,177.7461538,175.1692308,172.8384615,170.7346154,168.7884615,166.8884615,164.9538462,162.9346154,160.9076923,159.0769231,157.7269231,157.05,157.1307692,157.8653846,159.05,160.3730769,161.6038462,162.6692308,163.6115385,164.4653846,165.3,166.1730769,124.1428571,124.8685714,125.56,126.12,126.5085714,126.6485714,126.6114286,126.6514286,127.1142857,128.2342857,130.0971429,132.5685714,135.38,138.1571429,140.6028571,142.6685714,144.38,145.6171429,146.2714286
"KOREA, REPUBLIC OF",515.86717,513.656302,511.9761391,508.180253,506.5091452,504.469731,501.4202641,499.2975434,497.0374497,496.1724334,494.4143698,492.0154871,489.5323754,487.3326871,483.2746942,479.8517831,476.4003732,471.9539809,467.4786544,462.7984657,458.1653328,453.5347502,448.8461953,444.4254924,440.0688161,435.7375803,431.4917064,427.261808,423.0328012,418.8882024,413.7508086,407.6959569,401.4435828,395.2288513,389.1171055,383.2592266,377.4807692,371.6413332,365.7549762,359.6544267,353.5470558,347.3502592,340.8947128,334.2403794,327.0191375,319.7004147,312.3676446,305.1583143,297.5811113,290.111497,282.6222994,274.8603566,267.112513
KUWAIT,189.0332211,182.4071829,175.3482043,167.8776655,159.9383838,151.6397868,143.3737374,135.6590909,128.8616162,123.2584736,118.7627946,114.9400673,111.1450056,106.9714366,102.0429293,96.64466891,91.80690236,88.95869809,89.00802469,,,,112.2138608,115.5877666,115.5567901,112.6495511,107.7429854,102.2199776,97.10667789,92.61436588,88.45488215,84.57121212,80.78344557,76.9637486,73.16470258,69.49231201,65.92104377,62.40780022,58.92188552,55.4617284,52.04281706,48.6714927,45.35785634,42.11127946,38.94887767,35.87699214,32.88260382,29.94573513,27.06212121,24.20897868,21.41907969,18.80953984,16.5359147
LAOS ,29.33157279,28.79474437,28.25525997,27.71106153,27.15757366,26.59933709,26.05406412,25.54562392,25.08945407,24.69285962,24.34605286,24.02619151,23.70090555,23.34610485,22.95557192,22.5342201,22.08285962,21.60568458,21.10689775,20.58553726,20.0427253,19.48798527,18.93388215,18.39046794,17.86281196,17.35217071,16.8602253,16.38732669,15.93454073,15.4994844,15.08484835,14.70212305,14.36622617,14.08545927,13.86740901,13.70263432,13.56153813,13.40353986,13.19995234,12.9389948,12.63006499,12.2917331,11.95274697,11.63420277,11.34090988,11.06655979,10.80801993,10.55892114,10.31457106,10.07514298,9.842872617,9.617283362,9.397898614
LEBANON,436.6950147,432.5403715,428.4252199,424.3491691,415.144086,409.197263,404.6738025,398.8096774,389.7228739,376.6942326,360.714565,343.656305,328.2111437,316.2639296,308.5734115,304.4001955,302.3184751,300.1939394,296.5206256,290.7768328,283.5642229,275.8424242,269.0589443,264.2247312,261.643695,260.8595308,261.2103617,261.7096774,261.6415445,260.7261975,259.1686217,257.3099707,255.6943304,254.6719453,254.4059629,254.6309873,254.7628543,253.9943304,251.7783969,247.8497556,242.4658847,236.2407625,230.0653959,224.5750733,220.0008798,216.1256109,212.5953079,208.8602151,204.5311828,199.5319648,194.0353861,188.1990225,182.2683284
LIBERIA,44.5813642,43.50534676,42.35565822,41.09208887,39.6744186,38.13033638,36.56866694,35.14110257,33.94711379,33.06315407,32.43585963,31.87991071,31.13340947,30.02458472,28.46506437,26.55819145,24.55658223,22.81770141,21.5938642,20.96291528,20.8300353,21.06179402,21.44995847,21.83219477,22.18664867,22.53349252,22.80112126,22.91182517,22.81397425,22.46506437,21.88042982,21.14124792,20.36747301,19.64834925,19.00916736,18.43023256,17.90192068,17.40049834,16.90880399,16.43048173,15.97676495,15.54563953,15.13407392,14.739701,14.36155523,13.99966777,13.6536441,13.32333887,13.0083887,12.70861711,12.42304817,12.14978198,11.88637874
LIBYA,3.524512657,3.4978591,3.468652602,3.433063187,3.389706969,3.339966696,3.286147516,3.231796379,3.179495777,3.129795287,3.081835025,3.035105198,2.988665788,2.94178308,2.894471851,2.846903168,2.798655899,2.749215136,2.698216011,2.645283995,2.590461712,2.534306694,2.477644725,2.420979915,2.364875479,2.308939837,2.251603828,2.19070382,2.124881503,2.0534958,1.977583346,1.899531696,1.822672403,1.749465769,1.680810894,1.616226968,1.555110995,1.496313241,1.439002239,1.383156393,1.329193426,1.277197449,1.22731964,1.179655478,1.134219171,1.090931152,1.049685145,1.010335088,0.972775271,0.936969322,0.9029377,0.87070598,0.840321902
SAINT LUCIA,298.8081967,296.5081967,293.8868852,290.8147541,287.2131148,283.1704918,278.9327869,274.8491803,271.1590164,267.9672131,265.1901639,262.6508197,260.0819672,257.2934426,254.2180328,250.9278689,247.5311475,244.2,241.0491803,238.1344262,235.3967213,232.6786885,229.7688525,226.5245902,222.8754098,218.904918,214.8065574,210.852459,207.2393443,204.0459016,201.2098361,198.6065574,196.0540984,193.4163934,190.642623,187.7885246,184.9606557,182.3131148,179.9508197,177.9245902,176.1655738,174.5213115,172.7688525,170.757377,168.4377049,165.8704918,163.157377,160.4540984,157.8737705,155.4311475,153.1098361,150.9606557,149.0377049
LIECHTENSTEIN,230.78125,229.1,227.425,225.75,224.06875,222.3875,220.675,218.925,217.125,215.28125,213.38125,211.38125,209.21875,206.83125,204.225,201.41875,198.4875,195.54375,192.65,189.83125,187.0875,184.45,181.9625,179.65625,177.525,175.55625,173.73125,172.01875,170.36875,168.80625,167.3,165.7125,163.88125,161.68125,159.04375,156.01875,152.775,149.5375,146.46875,143.65,141.0125,138.45625,135.7875,132.9125,129.78125,126.46875,123.06875,119.725,116.54375,113.5625,110.7625,108.1125,105.5875
SRI LANKA,326.6305214,324.1588263,332.7858396,329.3414129,326.1042896,322.3887737,319.550311,316.6640089,313.251475,309.9186733,305.7407112,301.7222134,299.7448573,304.6085154,303.8749801,299.5375538,296.0931271,292.3935576,289.2042736,285.2974007,281.3905278,277.8823154,275.3468346,271.3283368,268.298517,264.6946261,261.0907351,257.1679158,252.6231861,248.8119917,245.8459576,242.3217988,236.7564982,235.1618562,230.7765907,226.2797002,222.324988,218.7370435,215.2128847,211.8322437,208.7545846,205.086908,202.3600702,199.5535002,195.3755382,191.229469,186.6209536,182.4110987,178.0258332,173.8638176,168.7450167,166.5284644,162.1431989
LESOTHO,68.32888669,67.57394598,66.8483531,66.16999341,65.54258893,64.96044137,64.41976285,63.91347167,63.43359684,62.97832675,62.54140316,62.10431489,61.64361001,61.1404809,60.59324769,60.00029644,59.34384058,58.60332675,57.76758893,56.82206851,55.77928195,54.68906456,53.6198946,52.61969697,51.71067194,50.87549407,50.07391304,49.24575099,48.3483531,47.37312253,46.33787879,45.25836627,44.15988142,43.06333992,41.97022398,40.88138999,39.81673254,38.80023057,37.84881423,36.97246377,36.16709486,35.41768775,34.70105402,34,33.31054018,32.63731884,31.98194993,31.3483531,30.73949275,30.15391963,29.58965744,29.04841897,28.53270751
LITHUANIA,47.19164247,47.67165013,48.31533012,49.4181412,50.46535301,51.02881532,51.55223357,52.1682993,53.00778558,53.87803127,54.48648692,54.93087109,55.373612,55.83178047,56.22587747,56.62621251,57.03792278,57.46032227,57.89888322,58.34626675,58.75260051,59.03181238,59.09594767,58.99550096,58.77879706,58.31284301,57.69570836,57.09818124,56.54982451,56.06581047,55.60293555,55.15601468,54.76941608,54.45440332,54.20934907,53.9169432,53.52641991,53.10567964,52.67472878,52.2318762,51.76193363,51.27029355,50.71858647,50.0907626,49.57436184,49.12013401,48.57051691,47.99058711,47.40666879,46.8283344,46.25,45.68203574,45.04706445
LUXEMBURG,209.7915058,204.9984556,200.1339768,195.734749,192.1942085,188.6679537,185.3254826,182.4853282,179.5976834,176.8706564,174.3745174,172.2683398,170.472973,168.4555985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATVIA,32.36807655,32.71661306,33.1142926,33.70107648,34.44305243,35.00742813,35.37727507,35.66719725,35.9958679,36.38693807,36.78620812,37.14343366,37.57749695,38.06595279,38.43465818,38.74877806,39.11587562,39.50771754,39.95523828,40.52900508,41.21310052,42.0338607,42.61658306,42.81868609,42.87984758,42.66245418,42.23073831,41.80159496,41.46364718,41.19311531,40.93528523,40.69522156,40.50776577,40.38364203,40.29122452,40.16208438,39.95551161,39.72906618,39.49016014,39.18557464,38.84203164,38.51813621,38.20806804,37.93112097,37.67401441,37.3596212,36.9994855,36.71002958,36.4319088,36.02519455,35.54760756,35.07598559,34.6112451
MACAU,18942.30769,18621.50502,18270.16722,18000.87542,17681.9322,17381.09589,16890.61644,16776.5035,16719.60714,16376.5,16693,16450,16849.23077,21595.35,21272.4,20940.5,20601.55,20261.55,19922.95,19589.15,19252.05,18889.95,18474.2,17986.75,17423.35,16797.6,16132.75,15461.3,14811.1,14183.6,13583.7,13046.05,12612.9,12311.8,12153.65,12122.9,12186.45,12295.75,12410.65,12527.5,12642.25,12714.1,12694.05,12549.85,12265.5,11856.45,11362.9,10843.65,10345.5,9876.15,9435.15,9051.25,8756.75
SAINT-MARTIN (FRENCH PART),574.7058824,569.0992647,562.7757353,555.7904412,548.1617647,540,531.3419118,522.3161765,512.9779412,505.7720588,502.9963235,504.5955882,510.6985294,521.7647059,538.6948529,558.0514706,575.4411765,590.1102941,601.3235294,608.4191176,610.9926471,604.6323529,584.9448529,552.1323529,508.75,457.2242647,397.5735294,337.0772059,282.9411765,235.1102941,193.8786765,159.375,144.6323529,139.3382353,134.2463235,129.3198529,124.5955882,120.0367647,115.6433824,111.7279412,108.7316176,105.8088235,102.9595588,100.1838235,97.48161765,94.87132353,92.51838235,90.73529412,88.98897059,87.27941176,85.58823529,83.93382353,81.85661765
MOROCCO,73.95955635,72.8683464,71.83379789,70.8993054,70.07968631,69.35951378,68.71406229,68.10463141,67.50043693,66.89630294,66.2938315,65.67654717,65.02611696,64.32920233,63.57652476,62.76850773,61.91423034,61.02879229,60.12344387,59.20078199,58.25755097,57.29254313,56.30307865,55.28786467,54.24987228,53.19287475,52.11762043,51.02461797,49.91606767,48.79252521,47.65995519,46.53262604,45.42872283,44.36187094,43.33624692,42.35036971,41.40468071,40.49760475,39.62654268,38.79393233,37.997067,37.21819689,36.44487834,35.65978178,34.85608281,34.03655509,33.20867948,32.38465296,31.57294663,30.77734463,29.99378277,29.21386835,28.42556571
MONACO,18915.5,18789.5,18630.5,18422.5,18157,17843,17506.5,17184.5,16904,16673,16484,16326.5,16183,16040.5,15897.5,15758.5,15621,15485.5,15350,15211.5,15069,14932,14813,14719,14656.5,14619,14584.5,14524,14418,14257,14049,13814.5,13582.5,13373,13195.5,13043,12904.5,12760.5,12600.5,12417.5,12220,12026,11861,11742,11674,11648,11648.5,11652,11641.5,11618.5,11584.5,11521,11406
"MOLDOVA, REPUBLIC OF",124.0199324,124.0380179,124.0802342,124.1519989,124.1203049,124.2770912,124.513872,124.802764,125.1501027,125.4986593,125.8534155,126.1643626,126.4568722,126.7399798,126.9095939,127.0648068,127.0719477,127.4984531,127.7539889,128.3664037,128.7039289,129.2019368,129.0974327,128.7490856,128.2265649,127.4602013,126.5196642,125.4746229,124.3599122,123.1755321,121.9214826,120.667433,119.4482182,118.3335075,117.2884662,116.3130944,115.4073919,114.3971854,113.2824747,111.9935904,110.600202,109.1023095,107.5695823,106.0716898,104.5737973,103.1107395,101.6476818,100.0801198,98.40805378,96.63148361,94.78524402,92.79966559,90.74441774
MADAGASCAR,39.40365765,38.31919147,37.26215248,36.24777659,35.24382674,34.26554493,33.30987206,32.37288235,31.45165251,30.54539155,29.65449496,28.77880971,27.9185731,27.07433882,26.24551536,25.4328937,24.64016061,23.87221171,23.13258933,22.42279809,21.74203666,21.08865942,20.45992881,19.85380541,19.2687485,18.70508821,18.16468515,17.65032156,17.16324414,16.70451216,16.27118169,15.85564708,15.44776628,15.0402655,14.6300478,14.21897376,13.81089693,13.41204732,13.02706091,12.65651718,12.29905252,11.95512433,11.62491316,11.30842418,11.00604258,10.71758435,10.4417065,10.17653128,9.920588438,9.673283007,9.434592633,9.204309248,8.982393301
MALDIVES,1150.076667,1128.14,1106.546667,1085.646667,1065.533333,1046.143333,1027.463333,1009.416667,991.92,975.0166667,958.6466667,942.4766667,926.0833333,909.15,891.52,873.2433333,854.49,835.53,816.55,797.6366667,778.7033333,759.5433333,739.8766667,719.53,698.4833333,676.9066667,655.0433333,633.2466667,611.7933333,590.71,570.05,550.1766667,531.53,514.3866667,498.9966667,485.21,472.4533333,459.8833333,446.9233333,433.31,419.2666667,405.31,392.2133333,380.5,370.3533333,361.5266667,353.5733333,345.8633333,337.9366667,329.6633333,321.1933333,312.6866667,304.3966667
MEXICO,62.92980735,62.16593894,61.40139047,60.64271406,59.88978729,59.14145889,58.40161475,57.6746799,56.96228092,56.26767664,55.58595231,54.90041462,54.18857327,53.43429975,52.63344273,51.79087271,50.9110615,50.00207464,49.0715538,48.1193328,47.1482425,46.17295507,45.21211657,44.27943311,43.3791615,42.50898017,41.66731397,40.84992824,40.05213303,39.27627048,38.51967695,37.76626714,36.99492322,36.19075233,35.34835927,34.47252707,33.57148846,32.65834821,31.74380462,30.82967206,29.9161964,29.01093289,28.12265439,27.25797371,26.42086782,25.61156871,24.82805422,24.06622701,23.32304174,22.59903701,21.89564444,21.21163096,20.54542092
MARSHALL ISLANDS,292.4111111,291.9722222,291.6388889,291.2666667,290.7833333,290.25,289.7222222,289.3555556,289.2111111,289.3,289.5277778,289.7833333,289.9111111,289.7833333,289.3111111,288.4555556,287.2055556,285.5388889,283.4444444,280.9833333,278.0666667,274.3444444,269.3388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACEDONIA,83.55107058,83.48830293,83.42149088,83.35511499,83.28937351,83.18545382,83.10027745,82.33586315,82.18812426,82.01840346,81.82721195,81.57455761,81.2071569,80.6971687,80.00342116,79.16307511,78.32036964,77.67231616,77.35009831,77.42237515,77.82143138,78.37514746,78.83653166,79.02909949,78.8856862,78.46394023,77.86331105,77.23900904,76.70023594,76.28442784,75.94494691,75.60869052,75.16696815,74.54687377,73.7179709,72.72198191,71.64451435,70.60778608,69.69740464,68.94777821,68.32666142,67.77211954,67.19079827,66.51620134,65.73075108,64.86024381,63.93350374,62.99594967,62.08139992,61.19347228,60.32241447,59.47322061,58.64907589
MALI,12.54038306,12.1731632,11.81515748,11.46211738,11.11244642,10.76742065,10.42921922,10.10133258,9.786392283,9.484536015,9.195073718,8.918825757,8.656658389,8.408999418,8.176847868,7.95971529,7.754739836,7.557968021,7.366765012,7.178752489,6.995089289,6.820858227,6.663284407,6.526906465,6.414056827,6.321227022,6.240003606,6.158688401,6.06889173,5.967305092,5.856365812,5.74046337,5.626595858,5.519834616,5.421334382,5.329246265,5.242127046,5.157572181,5.073909801,4.99073423,4.908940411,4.82966833,4.754564453,4.684757292,4.620532048,4.561314222,4.506312951,4.45435383,4.404500119,4.356563322,4.310546718,4.265932355,4.222151468
MALTA,1323.04375,1310.796875,1300.8375,1295.3375,1288.990625,1279.309375,1271.0125,1266.5875,1261.98125,1253.9625,1245.56875,1237.403125,1228.2125,1191.759375,1185.5,1179.7375,1172.6125,1164.646875,1157.603125,1149.815625,1139.7,1128.9375,1117.896875,1106.78125,1096.00625,1085.390625,1076.515625,1069.128125,1051.4125,1033.103125,1032.8875,1018.43125,996.81875,989.515625,979.19375,969.31875,959.28125,955.54375,950.69375,943.7375,944.375,945.15625,945.9375,945.78125,950.9375,962.1875,973.59375,985,996.25,1003.90625,1007.96875,1012.1875,1016.40625
